id,y
5798,3
5799,5
5800,3
5801,3
5802,4
5803,3
5804,6
5805,6
5806,3
5807,4
5808,3
5809,3
5810,4
5811,4
5812,3
5813,6
5814,7
5815,4
5816,3
5817,6
5818,3
5819,7
5820,3
5821,5
5822,7
5823,4
5824,4
5825,6
5826,4
5827,3
5828,4
5829,5
5830,5
5831,3
5832,4
5833,4
5834,4
5835,3
5836,6
5837,3
5838,3
5839,3
5840,6
5841,5
5842,5
5843,3
5844,3
5845,3
5846,4
5847,4
5848,4
5849,6
5850,4
5851,4
5852,5
5853,3
5854,3
5855,4
5856,3
5857,4
5858,4
5859,4
5860,3
5861,5
5862,4
5863,4
5864,4
5865,3
5866,2
5867,4
5868,2
5869,4
5870,3
5871,4
5872,3
5873,4
5874,5
5875,6
5876,3
5877,3
5878,4
5879,3
5880,4
5881,3
5882,4
5883,4
5884,3
5885,4
5886,4
5887,3
5888,4
5889,7
5890,3
5891,4
5892,5
5893,3
5894,5
5895,2
5896,4
5897,4
5898,6
5899,4
5900,3
5901,3
5902,6
5903,4
5904,3
5905,3
5906,4
5907,3
5908,4
5909,8
5910,3
5911,8
5912,4
5913,4
5914,5
5915,5
5916,4
5917,4
5918,3
5919,4
5920,2
5921,7
5922,4
5923,4
5924,3
5925,3
5926,4
5927,3
5928,5
5929,4
5930,5
5931,3
5932,4
5933,7
5934,4
5935,5
5936,3
5937,4
5938,4
5939,3
5940,3
5941,4
5942,3
5943,4
5944,3
5945,5
5946,5
5947,4
5948,4
5949,4
5950,4
5951,4
5952,4
5953,3
5954,4
5955,3
5956,3
5957,3
5958,3
5959,5
5960,4
5961,4
5962,4
5963,3
5964,5
5965,4
5966,4
5967,5
5968,3
5969,3
5970,6
5971,3
5972,4
5973,3
5974,5
5975,7
5976,3
5977,4
5978,4
5979,3
5980,4
5981,3
5982,3
5983,3
5984,4
5985,3
5986,6
5987,4
5988,4
5989,3
5990,4
5991,4
5992,8
5993,6
5994,5
5995,3
5996,4
5997,4
5998,5
5999,7
6000,4
6001,4
6002,3
6003,3
6004,4
6005,4
6006,3
6007,3
6008,3
6009,7
6010,5
6011,3
6012,3
6013,6
6014,3
6015,4
6016,4
6017,3
6018,4
6019,4
6020,3
6021,3
6022,4
6023,4
6024,4
6025,5
6026,3
6027,3
6028,4
6029,5
6030,4
6031,3
6032,2
6033,4
6034,5
6035,4
6036,4
6037,4
6038,4
6039,5
6040,4
6041,4
6042,4
6043,3
6044,3
6045,8
6046,4
6047,4
6048,4
6049,4
6050,4
6051,4
6052,4
6053,5
6054,3
6055,6
6056,3
6057,3
6058,4
6059,5
6060,5
6061,4
6062,4
6063,4
6064,4
6065,3
6066,7
6067,5
6068,5
6069,3
6070,3
6071,6
6072,4
6073,6
6074,3
6075,3
6076,4
6077,4
6078,2
6079,3
6080,2
6081,4
6082,6
6083,3
6084,4
6085,4
6086,3
6087,4
6088,3
6089,5
6090,5
6091,4
6092,4
6093,5
6094,4
6095,4
6096,2
6097,3
6098,3
6099,4
6100,3
6101,3
6102,3
6103,5
6104,4
6105,3
6106,4
6107,3
6108,3
6109,3
6110,4
6111,4
6112,3
6113,4
6114,4
6115,4
6116,4
6117,3
6118,5
6119,4
6120,3
6121,4
6122,6
6123,5
6124,4
6125,4
6126,9
6127,3
6128,6
6129,4
6130,4
6131,5
6132,6
6133,4
6134,4
6135,4
6136,5
6137,4
6138,4
6139,5
6140,3
6141,6
6142,4
6143,3
6144,7
6145,4
6146,4
6147,3
6148,4
6149,6
6150,4
6151,3
6152,6
6153,4
6154,3
6155,3
6156,4
6157,6
6158,3
6159,5
6160,4
6161,5
6162,3
6163,3
6164,3
6165,3
6166,3
6167,5
6168,3
6169,5
6170,5
6171,4
6172,4
6173,3
6174,4
6175,3
6176,4
6177,3
6178,4
6179,3
6180,7
6181,6
6182,5
6183,3
6184,5
6185,4
6186,3
6187,4
6188,7
6189,8
6190,4
6191,3
6192,4
6193,3
6194,3
6195,4
6196,4
6197,5
6198,3
6199,5
6200,3
6201,4
6202,4
6203,4
6204,4
6205,4
6206,3
6207,4
6208,3
6209,3
6210,4
6211,3
6212,5
6213,4
6214,4
6215,3
6216,5
6217,4
6218,3
6219,3
6220,3
6221,4
6222,3
6223,3
6224,4
6225,3
6226,3
6227,4
6228,4
6229,4
6230,3
6231,4
6232,4
6233,4
6234,4
6235,3
6236,3
6237,6
6238,7
6239,4
6240,4
6241,4
6242,4
6243,3
6244,5
6245,4
6246,3
6247,4
6248,3
6249,3
6250,3
6251,4
6252,3
6253,6
6254,4
6255,5
6256,4
6257,5
6258,3
6259,4
6260,3
6261,3
6262,3
6263,4
6264,4
6265,5
6266,4
6267,7
6268,3
6269,6
6270,4
6271,4
6272,4
6273,3
6274,3
6275,3
6276,5
6277,3
6278,4
6279,7
6280,4
6281,4
6282,5
6283,4
6284,5
6285,4
6286,4
